,Player,Playtype,# Seasons,Season,Avg. GP,Avg. # Poss,Avg. Freq,Avg. PPP,Avg. Pts,Avg. EFG%,Avg. FT Freq,Avg. TOV Freq,Avg. SF Freq,Avg. Score Freq,Avg. Percentile
3140,Chase Budinger,offscreen,1,Regular Season,49.0,0.8,16.0,0.69,0.6,41.0,3.0,15.0,2.6,31.0,16.0
3141,Marvin Bagley III,offscreen,1,Regular Season,43.0,0.2,1.6,0.7,0.2,38.0,10.0,10.0,10.0,40.0,12.0
3142,Jordan Crawford,offscreen,1,Regular Season,19.0,1.2,9.2,0.7,0.8,40.0,0.0,13.0,0.0,26.1,18.0
3143,Chasson Randle,offscreen,2,Regular Season,45.0,0.3,4.2,0.69,0.15,37.0,0.0,6.7,0.0,28.35,11.0
3144,Shaun Livingston,offscreen,2,Regular Season,74.0,0.2,3.55,0.62,0.1,33.0,3.5,13.6,3.5,31.2,9.0
3145,Randy Foye,offscreen,2,Regular Season,62.0,0.25,3.2,0.65,0.15,32.0,4.5,7.5,4.5,26.15,14.0
3146,Aron Baynes,offscreen,1,Regular Season,42.0,0.3,2.4,0.73,0.2,36.0,0.0,0.0,0.0,27.3,15.0
3147,Jason Smith,offscreen,1,Regular Season,76.0,0.3,3.7,0.73,0.2,36.0,5.0,0.0,4.5,36.0,18.0
3148,Amar'e Stoudemire,offscreen,1,Regular Season,52.0,0.2,3.7,0.73,0.2,36.0,0.0,0.0,0.0,36.0,18.0
3149,Kyle Anderson,offscreen,3,Regular Season,70.0,0.2,3.33,0.6,0.17,29.0,11.1,16.3,12.2,30.2,11.0
3150,Tyler Zeller,offscreen,1,Regular Season,60.0,0.2,2.9,0.73,0.1,36.0,0.0,0.0,0.0,36.0,18.0
3151,Lance Stephenson,offscreen,2,Regular Season,75.0,0.25,2.55,0.54,0.15,30.0,3.4,11.2,3.4,23.15,9.0
3152,Mario Chalmers,offscreen,2,Regular Season,60.0,0.35,3.45,0.68,0.25,27.0,15.3,8.8,15.3,34.35,11.0
3153,Sam Dekker,offscreen,1,Regular Season,77.0,0.3,4.8,0.75,0.2,45.0,0.0,16.7,0.0,37.5,24.0
3154,Rashad Vaughn,offscreen,2,Regular Season,56.0,0.55,12.2,0.74,0.35,42.0,1.0,13.9,0.0,31.8,23.0
3155,Alex Len,offscreen,1,Regular Season,78.0,0.2,1.8,0.75,0.2,43.0,0.0,12.0,0.0,38.0,23.0
3156,Jon Leuer,offscreen,1,Regular Season,75.0,0.4,3.7,0.75,0.3,40.0,0.0,7.1,0.0,35.7,24.0
3157,Myles Turner,offscreen,1,Regular Season,60.0,0.3,2.5,0.75,0.2,33.0,6.0,0.0,6.3,38.0,23.0
3158,Jalen Green,offscreen,1,Regular Season,67.0,1.0,6.3,0.77,0.9,39.0,13.3,13.3,12.0,36.0,17.0
3159,Kelan Martin,offscreen,1,Regular Season,31.0,0.5,8.0,0.77,0.4,41.0,0.0,5.9,0.0,35.3,20.0
3160,Duane Washington Jr.,offscreen,1,Regular Season,48.0,1.0,7.3,0.78,0.6,43.0,5.4,13.5,5.4,32.4,18.0
3161,Theo Maledon,offscreen,1,Regular Season,51.0,0.0,3.3,0.79,0.2,45.0,7.1,21.4,7.1,35.7,18.0
3162,John Wall,offscreen,2,Regular Season,78.0,0.3,1.3,0.71,0.25,34.0,8.8,13.4,8.8,33.8,20.0
3163,Davion Mitchell,offscreen,1,Regular Season,75.0,0.0,1.4,0.79,0.1,42.0,0.0,7.1,0.0,28.6,18.0
3164,Chris Paul,offscreen,2,Regular Season,66.0,0.2,1.15,0.67,0.15,39.0,0.0,15.1,0.0,25.8,12.0
3165,Antonio Blakeney,offscreen,1,Regular Season,57.0,0.2,2.2,0.8,0.1,38.0,10.0,10.0,10.0,30.0,23.0
3166,Ray McCallum,offscreen,1,Regular Season,10.0,1.0,10.6,0.8,0.8,50.0,0.0,20.0,0.0,30.0,28.0
3167,Jeff Teague,offscreen,3,Regular Season,77.0,0.4,2.47,0.77,0.3,36.0,9.7,11.2,9.8,34.43,22.0
3168,PJ Hairston,offscreen,2,Regular Season,33.0,0.75,9.15,0.78,0.6,35.0,11.0,5.5,11.0,35.5,27.0
3169,Brandon Knight,offscreen,2,Regular Season,53.0,0.75,3.95,0.75,0.55,36.0,8.9,7.2,8.8,31.3,24.0
3170,Brandon Boston Jr.,offscreen,1,Regular Season,51.0,0.0,4.1,0.81,0.3,46.0,6.3,18.8,6.3,37.5,22.0
3171,Isaac Okoro,offscreen,1,Regular Season,67.0,0.2,1.6,0.82,0.1,33.0,18.2,0.0,18.2,45.5,25.0
3172,Patrick Williams,offscreen,1,Regular Season,71.0,0.2,1.6,0.82,0.1,40.0,9.1,0.0,9.1,45.5,25.0
3173,Jevon Carter,offscreen,1,Regular Season,60.0,0.2,4.6,0.82,0.2,41.0,0.0,0.0,0.0,36.4,25.0
3174,Cade Cunningham,offscreen,1,Regular Season,64.0,1.0,3.4,0.82,0.6,41.0,6.7,4.4,6.7,37.8,26.0
3175,John Collins,offscreen,1,Regular Season,54.0,0.0,1.4,0.82,0.2,45.0,0.0,9.1,0.0,27.3,24.0
3176,Pascal Siakam,offscreen,3,Regular Season,65.0,0.3,1.33,0.63,0.13,37.0,0.0,14.7,0.0,27.4,13.0
3177,Ish Smith,offscreen,1,Regular Season,50.0,0.2,1.3,0.83,0.2,46.0,0.0,8.0,0.0,33.0,35.0
3178,Kevin Knox II,offscreen,3,Regular Season,61.0,0.73,8.7,0.71,0.53,36.0,7.0,6.7,6.6,32.1,16.0
3179,Iman Shumpert,offscreen,3,Regular Season,57.0,0.4,4.57,0.65,0.27,35.0,3.7,8.3,3.5,27.97,18.0
3180,Monta Ellis,offscreen,2,Regular Season,78.0,0.75,5.8,0.76,0.6,39.0,6.6,9.9,6.5,33.95,26.0
3181,Gerald Henderson,offscreen,2,Regular Season,72.0,0.75,7.6,0.82,0.55,40.0,6.2,3.5,6.0,38.1,33.0
3182,Matisse Thybulle,offscreen,1,Regular Season,65.0,0.3,5.7,0.84,0.2,44.0,0.0,5.3,0.0,31.6,31.0
3183,T.J. McConnell,offscreen,1,Regular Season,81.0,0.2,3.0,0.84,0.2,50.0,0.0,16.0,0.0,42.0,38.0
3184,Markel Brown,offscreen,1,Regular Season,64.0,0.6,8.8,0.84,0.5,47.0,5.0,14.0,5.4,41.0,36.0
3185,Jared Sullinger,offscreen,1,Regular Season,81.0,0.6,4.8,0.85,0.5,42.0,4.0,4.0,4.3,43.0,40.0
3186,Greg Monroe,offscreen,1,Regular Season,79.0,0.2,1.1,0.85,0.1,36.0,15.0,8.0,15.4,38.0,39.0
3187,Marreese Speights,offscreen,2,Regular Season,62.0,0.6,8.05,0.81,0.5,40.0,3.5,3.8,3.3,34.15,28.0
3188,P.J. Washington,offscreen,2,Regular Season,61.0,0.2,1.5,0.83,0.2,43.0,0.0,3.9,0.0,33.6,27.0
3189,Rodions Kurucs,offscreen,1,Regular Season,63.0,0.6,7.1,0.85,0.5,40.0,7.5,7.5,7.5,35.0,29.0
3190,Nickeil Alexander-Walker,offscreen,3,Regular Season,48.0,0.57,5.17,0.76,0.47,42.0,2.5,8.6,2.5,29.2,19.0
3191,Shabazz Muhammad,offscreen,2,Regular Season,80.0,0.65,6.2,0.85,0.55,36.0,16.2,5.5,16.2,39.35,37.0
3192,Jared Dudley,offscreen,2,Regular Season,72.0,0.6,8.5,0.81,0.5,42.0,6.9,8.0,6.8,34.65,31.0
3193,Omari Spellman,offscreen,1,Regular Season,49.0,0.3,3.9,0.87,0.3,45.0,20.0,13.3,13.3,40.0,34.0
3194,Al-Farouq Aminu,offscreen,3,Regular Season,77.0,0.27,3.0,0.72,0.23,38.0,0.0,3.7,0.0,29.03,20.0
3195,Deni Avdija,offscreen,1,Regular Season,82.0,0.0,2.1,0.87,0.2,72.0,0.0,40.0,0.0,40.0,32.0
3196,Evan Turner,offscreen,3,Regular Season,75.0,0.33,3.1,0.69,0.2,35.0,6.0,9.7,5.9,33.67,23.0
3197,Devin Vassell,offscreen,1,Regular Season,71.0,1.0,5.0,0.88,0.5,44.0,14.0,7.0,11.6,41.9,36.0
3198,Andrea Bargnani,offscreen,1,Regular Season,46.0,0.3,4.9,0.88,0.3,31.0,19.0,0.0,18.8,44.0,43.0
3199,Brandon Clarke,offscreen,1,Regular Season,59.0,0.3,2.8,0.88,0.2,43.0,12.5,0.0,12.5,50.0,33.0
3200,Dante Exum,offscreen,1,Regular Season,66.0,0.3,3.5,0.88,0.2,50.0,0.0,11.8,0.0,35.3,40.0
3201,Shake Milton,offscreen,3,Regular Season,53.0,0.33,3.73,0.73,0.33,39.0,2.9,7.6,2.9,31.4,21.0
3202,Dejounte Murray,offscreen,1,Regular Season,68.0,0.0,1.6,0.88,0.3,53.0,4.2,16.7,4.2,37.5,35.0
3203,David Nwaba,offscreen,1,Regular Season,70.0,0.2,2.9,0.88,0.2,42.0,17.6,17.6,17.6,41.2,34.0
3204,Damyean Dotson,offscreen,4,Regular Season,53.0,1.0,13.0,0.86,0.82,42.0,5.5,4.5,4.9,35.62,32.0
3205,Josh Jackson,offscreen,4,Regular Season,64.0,0.93,6.1,0.83,0.68,46.0,4.9,11.8,4.9,36.83,28.0
3206,Jake Layman,offscreen,2,Regular Season,47.0,0.95,11.9,0.85,0.8,47.0,1.7,11.2,1.7,34.35,32.0
3207,Davon Reed,offscreen,1,Regular Season,21.0,0.9,20.4,0.9,0.8,50.0,15.8,15.8,15.8,42.1,37.0
3208,Moritz Wagner,offscreen,1,Regular Season,43.0,0.2,4.3,0.9,0.2,44.0,10.0,10.0,10.0,40.0,41.0
3209,Denzel Valentine,offscreen,4,Regular Season,58.0,0.4,4.6,0.72,0.25,43.0,0.0,14.8,0.0,26.9,23.0
3210,Michael Carter-Williams,offscreen,2,Regular Season,50.0,0.2,1.9,0.55,0.1,26.0,5.0,5.0,5.0,25.0,22.0
3211,Richard Jefferson,offscreen,2,Regular Season,76.0,0.25,3.8,0.82,0.15,44.0,5.5,6.7,2.6,35.15,35.0
3212,Kris Dunn,offscreen,1,Regular Season,52.0,0.2,1.2,0.9,0.2,45.0,0.0,0.0,0.0,40.0,38.0
3213,Raymond Felton,offscreen,3,Regular Season,81.0,0.23,2.33,0.77,0.13,39.0,4.6,4.6,4.6,32.03,27.0
3214,Kyle Kuzma,offscreen,5,Regular Season,68.0,1.24,7.66,0.8,1.0,42.0,3.6,8.0,3.4,33.0,26.0
3215,Jaren Jackson Jr.,offscreen,3,Regular Season,49.0,1.07,7.33,0.85,0.97,42.0,10.8,6.3,10.5,35.3,31.0
3216,Carsen Edwards,offscreen,1,Regular Season,25.0,0.8,19.8,0.91,1.0,53.0,4.8,14.3,4.8,38.1,43.0
3217,Sasha Vujacic,offscreen,1,Regular Season,61.0,0.9,16.3,0.91,0.8,47.0,2.0,4.0,1.8,40.0,49.0
3218,Trey Murphy III,offscreen,1,Regular Season,62.0,0.0,7.4,0.91,0.3,45.0,4.3,4.3,0.0,34.8,41.0
3219,Anthony Edwards,offscreen,2,Regular Season,72.0,0.95,4.45,0.85,0.8,44.0,6.7,9.6,5.9,37.05,30.0
3220,Hollis Thompson,offscreen,2,Regular Season,54.0,0.6,7.2,0.79,0.45,43.0,1.5,9.1,1.6,35.75,30.0
3221,Jordan Nwora,offscreen,1,Regular Season,62.0,0.0,4.7,0.92,0.4,43.0,8.0,4.0,8.0,40.0,43.0
3222,Eric Paschall,offscreen,1,Regular Season,60.0,0.6,4.4,0.92,0.6,48.0,5.6,11.1,5.6,41.7,46.0
3223,Jalen Suggs,offscreen,1,Regular Season,48.0,0.0,1.6,0.92,0.2,50.0,0.0,8.3,0.0,41.7,41.0
3224,Darius Bazley,offscreen,2,Regular Season,62.0,0.2,1.95,0.8,0.25,37.0,13.7,13.1,11.3,37.5,25.0
3225,Derrick Williams,offscreen,1,Regular Season,80.0,0.5,5.0,0.92,0.4,39.0,14.0,3.0,13.5,43.0,50.0
3226,Mirza Teletovic,offscreen,2,Regular Season,74.0,1.0,10.6,0.9,0.9,45.0,3.1,4.3,2.5,35.95,44.0
3227,Keldon Johnson,offscreen,2,Regular Season,72.0,0.15,2.3,0.9,0.3,49.0,17.4,13.2,17.4,47.85,37.0
3228,Immanuel Quickley,offscreen,2,Regular Season,71.0,0.1,1.95,0.84,0.2,50.0,6.2,22.5,6.2,29.15,30.0
3229,Thaddeus Young,offscreen,1,Regular Season,73.0,0.2,1.2,0.93,0.2,50.0,29.0,14.0,21.4,50.0,51.0
3230,De'Anthony Melton,offscreen,3,Regular Season,62.0,0.5,3.37,0.82,0.3,43.0,9.4,10.2,6.4,32.2,30.0
3231,Saddiq Bey,offscreen,2,Regular Season,76.0,0.75,5.6,0.91,0.7,47.0,2.1,5.7,2.1,33.5,41.0
3232,P.J. Tucker,offscreen,1,Regular Season,82.0,0.2,2.1,0.94,0.2,54.0,0.0,12.0,0.0,38.0,53.0
3233,DeMarre Carroll,offscreen,4,Regular Season,60.0,0.73,6.28,0.7,0.47,33.0,9.6,9.7,10.5,29.95,21.0
3234,Dennis Smith Jr.,offscreen,2,Regular Season,50.0,0.95,5.5,0.93,0.85,48.0,4.9,8.1,4.9,34.95,43.0
3235,Ty Jerome,offscreen,2,Regular Season,40.0,0.75,5.95,0.88,0.5,44.0,3.7,5.5,1.9,34.3,34.0
3236,Cam Reddish,offscreen,2,Regular Season,46.0,0.65,3.95,0.8,0.4,39.0,10.4,6.2,10.4,36.5,30.0
3237,Tre Mann,offscreen,1,Regular Season,60.0,1.0,4.7,0.94,0.5,54.0,3.0,15.2,3.0,36.4,47.0
3238,Kevin Huerter,offscreen,4,Regular Season,68.0,0.82,6.77,0.78,0.65,41.0,2.0,7.7,2.0,33.15,26.0
3239,Al Horford,offscreen,5,Regular Season,71.0,0.36,2.62,0.85,0.3,45.0,2.8,6.9,2.3,34.4,36.0
3240,Matt Barnes,offscreen,2,Regular Season,65.0,0.6,5.6,0.83,0.5,49.0,3.9,12.2,6.4,33.05,36.0
3241,Patrick McCaw,offscreen,2,Regular Season,64.0,0.5,11.5,0.93,0.45,48.0,2.1,5.8,1.1,36.1,45.0
3242,Ky Bowman,offscreen,1,Regular Season,45.0,0.4,4.9,0.95,0.4,50.0,0.0,5.0,0.0,40.0,53.0
3243,RJ Barrett,offscreen,3,Regular Season,66.0,0.63,2.57,0.83,0.4,48.0,11.9,15.0,11.9,41.1,30.0
3244,OG Anunoby,offscreen,3,Regular Season,53.0,0.23,2.8,0.91,0.37,49.0,2.0,6.5,2.0,35.03,41.0
3245,Lonnie Walker IV,offscreen,2,Regular Season,65.0,0.7,4.3,0.85,0.5,42.0,4.2,3.2,4.2,38.25,33.0
3246,Courtney Lee,offscreen,4,Regular Season,58.0,1.18,11.57,0.92,1.1,47.0,7.0,9.3,6.0,41.8,48.0
3247,Kobe Bryant,offscreen,1,Regular Season,66.0,1.5,7.2,0.96,1.4,48.0,6.0,3.0,6.2,40.0,56.0
3248,Ricky Rubio,offscreen,2,Regular Season,51.0,0.6,3.3,0.94,0.45,51.0,16.1,18.2,12.2,46.15,45.0
3249,Garrison Mathews,offscreen,2,Regular Season,64.0,0.65,9.7,0.96,0.65,46.0,8.5,3.1,7.8,39.2,49.0
3250,Dirk Nowitzki,offscreen,4,Regular Season,64.0,0.75,5.38,0.78,0.62,40.0,2.7,4.7,2.8,37.3,28.0
3251,Jodie Meeks,offscreen,2,Regular Season,56.0,2.1,27.75,0.89,1.85,43.0,11.1,8.9,11.4,38.2,40.0
3252,Mario Hezonja,offscreen,4,Regular Season,69.0,0.75,9.97,0.86,0.62,46.0,3.0,10.0,1.8,37.75,36.0
3253,Michael Beasley,offscreen,2,Regular Season,65.0,0.55,4.85,0.86,0.45,46.0,6.2,11.9,6.2,41.6,36.0
3254,Jonathon Simmons,offscreen,3,Regular Season,67.0,0.37,3.7,0.88,0.3,45.0,14.0,7.5,13.3,44.77,40.0
3255,Desmond Bane,offscreen,2,Regular Season,72.0,1.25,9.15,0.83,1.2,43.0,1.6,4.3,0.9,35.2,32.0
3256,Gary Neal,offscreen,1,Regular Season,40.0,1.3,14.1,0.98,1.3,50.0,6.0,8.0,3.8,43.0,60.0
3257,Cameron Johnson,offscreen,3,Regular Season,61.0,0.93,9.83,0.93,0.83,46.0,7.5,5.5,7.5,36.97,46.0
3258,Alexis Ajinca,offscreen,1,Regular Season,59.0,0.3,4.5,1.0,0.3,50.0,0.0,0.0,0.0,50.0,64.0
3259,Ty Lawson,offscreen,1,Regular Season,69.0,0.2,2.0,1.0,0.2,50.0,26.7,20.0,20.0,40.0,68.0
3260,Stanley Johnson,offscreen,3,Regular Season,73.0,0.2,2.4,0.76,0.17,41.0,0.0,6.0,0.0,31.33,28.0
3261,Luke Babbitt,offscreen,2,Regular Season,42.0,0.6,9.55,0.88,0.55,45.0,7.2,4.0,7.3,39.15,39.0
3262,Sean Kilpatrick,offscreen,2,Regular Season,46.0,0.9,6.6,0.95,0.85,48.0,13.2,9.2,11.2,44.85,54.0
3263,Tomas Satoransky,offscreen,4,Regular Season,69.0,0.23,3.2,0.82,0.18,48.0,5.0,16.7,5.0,38.45,38.0
3264,Mindaugas Kuzminskas,offscreen,1,Regular Season,68.0,0.2,2.7,1.0,0.2,50.0,8.3,8.3,0.0,41.7,68.0
3265,Donte DiVincenzo,offscreen,3,Regular Season,53.0,0.5,6.2,0.89,0.43,47.0,3.7,4.8,2.2,33.63,38.0
3266,Dwight Powell,offscreen,4,Regular Season,76.0,0.3,4.55,0.6,0.18,24.0,13.5,5.1,13.6,28.07,19.0
3267,JaMychal Green,offscreen,2,Regular Season,68.0,0.15,1.85,0.85,0.15,53.0,10.0,15.0,10.0,35.0,37.0
3268,Lonzo Ball,offscreen,4,Regular Season,54.0,0.35,2.55,0.77,0.27,43.0,0.0,7.3,0.8,27.68,29.0
3269,Tyrese Maxey,offscreen,1,Regular Season,75.0,0.0,1.3,1.0,0.2,58.0,0.0,13.3,0.0,40.0,58.0
3270,Maurice Harkless,offscreen,4,Regular Season,68.0,0.3,3.78,0.85,0.28,48.0,2.6,14.0,2.6,34.0,39.0
3271,Kevin Martin,offscreen,2,Regular Season,28.0,1.8,19.2,0.89,1.7,44.0,10.5,6.5,10.2,41.0,45.0
3272,Rodney Purvis,offscreen,1,Regular Season,16.0,1.1,14.8,1.0,1.1,50.0,5.6,5.6,5.6,44.4,55.0
3273,Allonzo Trier,offscreen,2,Regular Season,44.0,0.45,5.35,0.82,0.35,54.0,8.3,24.1,6.2,38.65,37.0
3274,Paul Millsap,offscreen,5,Regular Season,62.0,0.68,4.56,0.77,0.52,39.0,10.6,9.8,8.9,36.58,28.0
3275,Robert Covington,offscreen,4,Regular Season,66.0,0.93,7.12,0.82,0.78,46.0,6.2,16.4,6.0,32.95,34.0
3276,Eric Bledsoe,offscreen,6,Regular Season,63.0,0.45,2.6,0.83,0.38,45.0,8.7,12.8,8.7,37.3,33.0
3277,Dragan Bender,offscreen,1,Regular Season,82.0,0.3,4.2,1.0,0.3,56.0,0.0,11.5,0.0,34.6,55.0
3278,Aaron Holiday,offscreen,2,Regular Season,66.0,0.25,3.05,0.96,0.25,52.0,9.1,10.5,9.1,42.4,51.0
3279,Jarrett Culver,offscreen,1,Regular Season,63.0,0.3,2.7,1.0,0.3,50.0,0.0,0.0,0.0,42.1,64.0
3280,Nicolo Melli,offscreen,1,Regular Season,60.0,0.3,4.7,1.0,0.3,56.0,0.0,10.5,0.0,36.8,64.0
3281,Jerome Robinson,offscreen,1,Regular Season,21.0,1.2,12.2,1.0,1.2,44.0,11.5,0.0,11.5,46.2,64.0
3282,Jarrett Jack,offscreen,2,Regular Season,47.0,0.3,2.4,0.71,0.2,46.0,0.0,19.5,0.0,31.35,29.0
3283,Leandro Barbosa,offscreen,2,Regular Season,68.0,0.7,10.85,0.99,0.7,50.0,4.8,2.0,5.3,43.45,64.0
3284,Brad Wanamaker,offscreen,1,Regular Season,71.0,0.2,2.4,1.0,0.2,56.0,8.3,16.7,8.3,50.0,64.0
3285,Shelvin Mack,offscreen,2,Regular Season,54.0,0.25,3.05,0.77,0.2,44.0,5.9,15.6,5.9,32.15,35.0
3286,Alex Abrines,offscreen,3,Regular Season,58.0,0.57,10.73,0.88,0.47,44.0,5.3,7.3,5.3,34.53,38.0
3287,Andrew Wiggins,offscreen,8,Regular Season,64.0,1.2,5.69,0.88,1.04,44.0,10.1,5.5,10.0,41.0,39.0
3288,Tony Parker,offscreen,2,Regular Season,68.0,0.65,5.45,0.9,0.55,46.0,10.2,9.6,9.5,42.7,47.0
3289,Nemanja Bjelica,offscreen,4,Regular Season,72.0,0.5,6.25,0.96,0.53,50.0,6.3,6.5,5.1,38.1,52.0
3290,Jaylen Nowell,offscreen,2,Regular Season,52.0,0.25,5.35,0.97,0.45,53.0,3.9,8.2,3.9,40.2,53.0
3291,Ja Morant,offscreen,3,Regular Season,62.0,0.6,2.1,0.8,0.37,46.0,12.9,18.9,13.9,38.97,31.0
3292,Dwyane Wade,offscreen,3,Regular Season,69.0,0.9,4.53,0.92,0.83,47.0,8.8,7.1,9.5,44.87,47.0
3293,Ian Clark,offscreen,3,Regular Season,70.0,0.93,12.6,0.87,0.8,49.0,3.4,12.7,2.5,38.57,39.0
3294,Jayson Tatum,offscreen,5,Regular Season,73.0,1.5,7.36,0.95,1.42,49.0,7.8,8.8,6.9,42.92,48.0
3295,Troy Daniels,offscreen,5,Regular Season,56.0,1.58,23.32,0.89,1.48,46.0,3.3,6.4,3.3,36.66,45.0
3296,Deron Williams,offscreen,2,Regular Season,52.0,1.8,11.95,1.01,1.8,52.0,2.4,5.1,2.2,38.75,69.0
3297,Harrison Barnes,offscreen,8,Regular Season,63.0,1.3,7.33,0.86,1.12,43.0,8.6,6.8,8.3,37.6,40.0
3298,Malik Beasley,offscreen,5,Regular Season,50.0,1.7,11.88,0.85,1.34,44.0,1.2,5.5,1.2,33.38,35.0
3299,Frank Jackson,offscreen,4,Regular Season,53.0,0.9,11.32,0.87,0.88,44.0,9.4,9.6,9.4,38.12,36.0
3300,Garrett Temple,offscreen,7,Regular Season,62.0,0.6,7.23,0.81,0.53,43.0,2.2,7.6,1.3,31.43,36.0
3301,Gabe Vincent,offscreen,1,Regular Season,68.0,0.0,4.9,1.03,0.5,57.0,3.2,12.9,3.2,38.7,65.0
3302,Max Strus,offscreen,2,Regular Season,54.0,1.35,15.75,0.98,1.2,53.0,1.7,9.2,1.7,35.45,54.0
3303,Manu Ginobili,offscreen,3,Regular Season,64.0,0.5,5.53,0.74,0.4,39.0,2.5,7.5,2.6,34.17,31.0
3304,Luke Kornet,offscreen,1,Regular Season,46.0,0.5,7.3,1.04,0.5,57.0,0.0,8.3,0.0,37.5,70.0
3305,Ramon Sessions,offscreen,1,Regular Season,82.0,0.3,3.0,1.04,0.3,50.0,20.0,8.0,20.0,48.0,72.0
3306,Anfernee Simons,offscreen,3,Regular Season,64.0,0.2,3.37,0.83,0.3,42.0,6.3,4.7,6.3,31.7,34.0
3307,Wayne Selden,offscreen,2,Regular Season,39.0,0.6,6.1,1.02,0.6,58.0,1.9,11.1,1.9,42.55,62.0
3308,Nikola Vucevic,offscreen,8,Regular Season,60.0,0.39,2.14,0.86,0.36,46.0,1.4,7.5,1.4,38.95,39.0
3309,Jose Calderon,offscreen,1,Regular Season,72.0,0.6,7.7,1.05,0.6,55.0,0.0,5.0,0.0,44.0,74.0
3310,Anthony Davis,offscreen,7,Regular Season,58.0,1.29,5.19,0.85,1.07,42.0,7.9,6.4,7.3,40.16,35.0
3311,Quentin Grimes,offscreen,1,Regular Season,46.0,0.0,7.0,1.05,0.4,62.0,0.0,15.8,0.0,36.8,68.0
3312,Maxi Kleber,offscreen,2,Regular Season,72.0,0.3,5.0,0.79,0.25,36.0,4.9,0.0,2.5,31.9,38.0
3313,Tyler Dorsey,offscreen,2,Regular Season,38.0,0.95,10.75,1.04,0.95,53.0,3.9,3.0,1.9,43.0,67.0
3314,CJ Miles,offscreen,6,Regular Season,46.0,1.82,20.47,0.92,1.72,42.0,7.6,2.8,7.5,36.03,45.0
3315,Michael Porter Jr.,offscreen,3,Regular Season,42.0,1.33,9.57,0.72,0.8,38.0,1.7,8.6,1.7,31.13,29.0
3316,Justin Anderson,offscreen,3,Regular Season,48.0,0.47,7.9,0.7,0.37,33.0,9.3,8.1,9.3,29.4,32.0
3317,DeMar DeRozan,offscreen,7,Regular Season,73.0,1.61,7.21,0.95,1.54,47.0,9.3,7.7,8.7,46.29,50.0
3318,Isaiah Canaan,offscreen,2,Regular Season,58.0,0.45,5.7,0.82,0.45,30.0,13.3,2.0,13.4,30.0,43.0
3319,Mo Williams,offscreen,1,Regular Season,41.0,0.4,4.3,1.06,0.4,57.0,0.0,6.0,0.0,50.0,78.0
3320,Blake Griffin,offscreen,5,Regular Season,46.0,0.52,2.3,0.79,0.4,41.0,7.7,10.0,5.7,34.84,36.0
3321,Cody Zeller,offscreen,3,Regular Season,56.0,0.33,4.63,0.98,0.33,46.0,16.6,5.5,16.6,49.47,57.0
3322,Terance Mann,offscreen,1,Regular Season,81.0,0.0,1.9,1.06,0.2,46.0,18.8,0.0,18.8,56.3,71.0
3323,Ryan Broekhoff,offscreen,1,Regular Season,42.0,0.7,20.0,1.07,0.8,54.0,6.7,6.7,3.3,40.0,75.0
3324,Dillon Brooks,offscreen,5,Regular Season,55.0,1.08,7.48,0.95,1.0,46.0,10.6,2.9,10.6,42.92,51.0
3325,Svi Mykhailiuk,offscreen,5,Regular Season,43.0,0.86,13.98,0.87,0.84,46.0,5.3,10.1,4.5,34.24,39.0
3326,Glenn Robinson III,offscreen,4,Regular Season,46.0,0.77,11.5,0.79,0.72,39.0,4.7,6.0,3.8,35.52,38.0
3327,Nick Young,offscreen,3,Regular Season,65.0,1.6,18.67,0.94,1.53,46.0,5.5,4.8,4.5,37.17,51.0
3328,Enes Freedom,offscreen,1,Regular Season,72.0,0.2,1.5,1.07,0.2,54.0,6.7,0.0,6.7,53.3,77.0
3329,Zach Randolph,offscreen,3,Regular Season,67.0,0.23,1.47,0.82,0.17,41.0,2.3,2.3,2.4,39.8,36.0
3330,E'Twaun Moore,offscreen,4,Regular Season,66.0,1.42,13.73,0.89,1.28,47.0,3.9,8.8,3.6,41.5,42.0
3331,Franz Wagner,offscreen,1,Regular Season,79.0,1.0,3.8,1.07,0.6,56.0,17.8,13.3,17.8,53.3,71.0
3332,Dario Saric,offscreen,4,Regular Season,73.0,0.68,5.1,0.95,0.57,53.0,3.8,13.0,3.8,39.1,57.0
3333,Jonathan Gibson,offscreen,1,Regular Season,17.0,0.8,10.8,1.07,0.9,68.0,14.3,14.3,14.3,42.9,78.0
3334,Zach LaVine,offscreen,7,Regular Season,57.0,1.37,6.39,0.95,1.24,48.0,7.2,7.6,6.9,37.33,53.0
3335,Goran Dragic,offscreen,6,Regular Season,61.0,0.48,2.92,0.91,0.43,51.0,5.2,14.5,3.0,39.6,45.0
3336,Jonathan Isaac,offscreen,1,Regular Season,75.0,0.2,1.7,1.08,0.2,58.0,0.0,7.7,0.0,46.2,77.0
3337,Kendrick Nunn,offscreen,2,Regular Season,62.0,0.85,5.65,1.01,0.85,52.0,0.7,2.9,0.0,39.85,60.0
3338,Malik Monk,offscreen,4,Regular Season,62.0,0.98,8.22,0.88,0.82,43.0,6.5,7.0,5.4,35.55,38.0
3339,Darius Garland,offscreen,3,Regular Season,60.0,1.3,6.4,1.01,1.3,53.0,4.5,8.5,3.7,42.4,60.0
3340,Lance Thomas,offscreen,2,Regular Season,52.0,0.4,4.9,0.86,0.3,42.0,7.0,7.0,5.3,36.85,46.0
